11 SAO PAULO SP,551152256826,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256827,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256837,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256839,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256840,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256841,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256843,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256844,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256846,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256847,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256848,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256849,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256850,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256851,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256852,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256853,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256854,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256855,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256856,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256857,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256858,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256859,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256861,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256864,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256865,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256868,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256869,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256870,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256871,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256872,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256873,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256874,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
11 SAO PAULO SP,551152256951,201.48.10.3,0,01/02/2019,NGN 0 Circuito 6865604 Chave 1152256714
